User,Activity,timestamp,,x,y,z,timeIntervalSince1970
Caroline,B,2020-05-05 20:37:39.127 +0000,,0.137665,1.338379,0.309464,1588711059
Caroline,B,2020-05-05 20:37:39.137 +0000,,0.145844,1.271133,0.297028,1588711059
Caroline,B,2020-05-05 20:37:39.147 +0000,,0.141251,1.209152,0.272675,1588711059
Caroline,B,2020-05-05 20:37:39.157 +0000,,0.126312,1.228027,0.251236,1588711059
Caroline,B,2020-05-05 20:37:39.167 +0000,,0.109894,1.329575,0.24498,1588711059
Caroline,B,2020-05-05 20:37:39.177 +0000,,0.094147,1.416183,0.26416,1588711059
Caroline,B,2020-05-05 20:37:39.187 +0000,,0.088287,1.377258,0.282715,1588711059
Caroline,B,2020-05-05 20:37:39.197 +0000,,0.096191,1.225082,0.289871,1588711059
Caroline,B,2020-05-05 20:37:39.206 +0000,,0.106186,1.077911,0.291748,1588711059
Caroline,B,2020-05-05 20:37:39.216 +0000,,0.113312,0.997665,0.303726,1588711059
Caroline,B,2020-05-05 20:37:39.226 +0000,,0.112961,0.982635,0.326431,1588711059
Caroline,B,2020-05-05 20:37:39.236 +0000,,0.105179,1.006119,0.346649,1588711059
Caroline,B,2020-05-05 20:37:39.246 +0000,,0.091293,1.02829,0.365036,1588711059
Caroline,B,2020-05-05 20:37:39.256 +0000,,0.063416,1.026825,0.373703,1588711059
Caroline,B,2020-05-05 20:37:39.266 +0000,,0.014404,1.002151,0.382111,1588711059
Caroline,B,2020-05-05 20:37:39.276 +0000,,-0.047394,0.976822,0.404434,1588711059
Caroline,B,2020-05-05 20:37:39.286 +0000,,-0.111526,0.961182,0.431305,1588711059
Caroline,B,2020-05-05 20:37:39.296 +0000,,-0.174362,0.950775,0.447418,1588711059
Caroline,B,2020-05-05 20:37:39.306 +0000,,-0.232864,0.944916,0.452774,1588711059
Caroline,B,2020-05-05 20:37:39.316 +0000,,-0.284531,0.934814,0.444061,1588711059
Caroline,B,2020-05-05 20:37:39.326 +0000,,-0.327347,0.914612,0.433884,1588711059
Caroline,B,2020-05-05 20:37:39.336 +0000,,-0.365616,0.88649,0.42482,1588711059
Caroline,B,2020-05-05 20:37:39.346 +0000,,-0.393646,0.850342,0.409775,1588711059
Caroline,B,2020-05-05 20:37:39.356 +0000,,-0.401962,0.814407,0.394028,1588711059
Caroline,B,2020-05-05 20:37:39.366 +0000,,-0.392227,0.785217,0.377731,1588711059
Caroline,B,2020-05-05 20:37:39.376 +0000,,-0.371338,0.7621,0.353806,1588711059
Caroline,B,2020-05-05 20:37:39.386 +0000,,-0.347916,0.750153,0.328964,1588711059
Caroline,B,2020-05-05 20:37:39.396 +0000,,-0.325348,0.751053,0.305954,1588711059
Caroline,B,2020-05-05 20:37:39.406 +0000,,-0.307419,0.772552,0.293289,1588711059
Caroline,B,2020-05-05 20:37:39.415 +0000,,-0.303802,0.810455,0.295486,1588711059
Caroline,B,2020-05-05 20:37:39.425 +0000,,-0.314377,0.849487,0.306183,1588711059
Caroline,B,2020-05-05 20:37:39.435 +0000,,-0.338135,0.877411,0.31601,1588711059
Caroline,B,2020-05-05 20:37:39.445 +0000,,-0.372086,0.893066,0.332687,1588711059
Caroline,B,2020-05-05 20:37:39.455 +0000,,-0.414688,0.898117,0.354263,1588711059
Caroline,B,2020-05-05 20:37:39.465 +0000,,-0.460846,0.902359,0.38031,1588711059
Caroline,B,2020-05-05 20:37:39.475 +0000,,-0.50975,0.91124,0.422287,1588711059
Caroline,B,2020-05-05 20:37:39.485 +0000,,-0.563766,0.919754,0.476578,1588711059
Caroline,B,2020-05-05 20:37:39.495 +0000,,-0.616699,0.920258,0.521866,1588711059
Caroline,B,2020-05-05 20:37:39.505 +0000,,-0.662003,0.911224,0.556778,1588711060
Caroline,B,2020-05-05 20:37:39.515 +0000,,-0.701813,0.907135,0.579559,1588711060
Caroline,B,2020-05-05 20:37:39.525 +0000,,-0.73317,0.918274,0.584702,1588711060
Caroline,B,2020-05-05 20:37:39.535 +0000,,-0.753784,0.938873,0.576813,1588711060
Caroline,B,2020-05-05 20:37:39.545 +0000,,-0.762314,0.965652,0.564529,1588711060
Caroline,B,2020-05-05 20:37:39.555 +0000,,-0.758789,0.991455,0.548752,1588711060
Caroline,B,2020-05-05 20:37:39.565 +0000,,-0.746002,1.005295,0.527679,1588711060
Caroline,B,2020-05-05 20:37:39.575 +0000,,-0.727966,1.012848,0.515549,1588711060
Caroline,B,2020-05-05 20:37:39.585 +0000,,-0.711121,1.02124,0.508545,1588711060
Caroline,B,2020-05-05 20:37:39.595 +0000,,-0.699707,1.031204,0.484634,1588711060
Caroline,B,2020-05-05 20:37:39.605 +0000,,-0.688812,1.07164,0.439621,1588711060
Caroline,B,2020-05-05 20:37:39.614 +0000,,-0.68248,1.164215,0.410233,1588711060
Caroline,B,2020-05-05 20:37:39.624 +0000,,-0.689484,1.28035,0.404144,1588711060
Caroline,B,2020-05-05 20:37:39.634 +0000,,-0.716751,1.382721,0.41185,1588711060
Caroline,B,2020-05-05 20:37:39.644 +0000,,-0.74115,1.431656,0.437408,1588711060
Caroline,B,2020-05-05 20:37:39.654 +0000,,-0.737,1.392395,0.485336,1588711060
Caroline,B,2020-05-05 20:37:39.664 +0000,,-0.685883,1.2603,0.519104,1588711060
Caroline,B,2020-05-05 20:37:39.674 +0000,,-0.607498,1.096191,0.512085,1588711060
Caroline,B,2020-05-05 20:37:39.684 +0000,,-0.517487,0.972885,0.478546,1588711060
Caroline,B,2020-05-05 20:37:39.694 +0000,,-0.437729,0.91954,0.412476,1588711060
Caroline,B,2020-05-05 20:37:39.704 +0000,,-0.377716,0.929382,0.337128,1588711060
Caroline,B,2020-05-05 20:37:39.714 +0000,,-0.34877,0.972168,0.277267,1588711060
Caroline,B,2020-05-05 20:37:39.724 +0000,,-0.350967,1.014435,0.229767,1588711060
Caroline,B,2020-05-05 20:37:39.734 +0000,,-0.372162,1.043762,0.207718,1588711060
Caroline,B,2020-05-05 20:37:39.744 +0000,,-0.39653,1.060104,0.210114,1588711060
Caroline,B,2020-05-05 20:37:39.754 +0000,,-0.421967,1.075684,0.217346,1588711060
Caroline,B,2020-05-05 20:37:39.764 +0000,,-0.441727,1.097382,0.230621,1588711060
Caroline,B,2020-05-05 20:37:39.774 +0000,,-0.457047,1.116089,0.239029,1588711060
Caroline,B,2020-05-05 20:37:39.784 +0000,,-0.463333,1.120972,0.237259,1588711060
Caroline,B,2020-05-05 20:37:39.794 +0000,,-0.458923,1.114029,0.232025,1588711060
Caroline,B,2020-05-05 20:37:39.804 +0000,,-0.446259,1.103195,0.231216,1588711060
Caroline,B,2020-05-05 20:37:39.814 +0000,,-0.42804,1.095657,0.239014,1588711060
Caroline,B,2020-05-05 20:37:39.823 +0000,,-0.408813,1.087906,0.253174,1588711060
Caroline,B,2020-05-05 20:37:39.833 +0000,,-0.389252,1.07933,0.261429,1588711060
Caroline,B,2020-05-05 20:37:39.843 +0000,,-0.369553,1.067123,0.259827,1588711060
Caroline,B,2020-05-05 20:37:39.853 +0000,,-0.348068,1.050827,0.24826,1588711060
Caroline,B,2020-05-05 20:37:39.863 +0000,,-0.323715,1.031616,0.225037,1588711060
Caroline,B,2020-05-05 20:37:39.873 +0000,,-0.300446,1.011032,0.198639,1588711060
Caroline,B,2020-05-05 20:37:39.883 +0000,,-0.279633,0.995117,0.169937,1588711060
Caroline,B,2020-05-05 20:37:39.893 +0000,,-0.264969,0.98616,0.13913,1588711060
Caroline,B,2020-05-05 20:37:39.903 +0000,,-0.25444,0.983963,0.110641,1588711060
Caroline,B,2020-05-05 20:37:39.913 +0000,,-0.247681,0.982285,0.08699,1588711060
Caroline,B,2020-05-05 20:37:39.923 +0000,,-0.24234,0.97818,0.069336,1588711060
Caroline,B,2020-05-05 20:37:39.933 +0000,,-0.237671,0.971756,0.061661,1588711060
Caroline,B,2020-05-05 20:37:39.943 +0000,,-0.236938,0.969864,0.061249,1588711060
Caroline,B,2020-05-05 20:37:39.953 +0000,,-0.239883,0.975967,0.062592,1588711060
Caroline,B,2020-05-05 20:37:39.963 +0000,,-0.245117,0.98761,0.072098,1588711060
Caroline,B,2020-05-05 20:37:39.973 +0000,,-0.252075,1.005661,0.089432,1588711060
Caroline,B,2020-05-05 20:37:39.983 +0000,,-0.248901,1.025055,0.110138,1588711060
Caroline,B,2020-05-05 20:37:39.993 +0000,,-0.242661,1.03479,0.141266,1588711060
Caroline,B,2020-05-05 20:37:40.003 +0000,,-0.23233,1.029633,0.181793,1588711060
Caroline,B,2020-05-05 20:37:40.013 +0000,,-0.218155,1.02095,0.214279,1588711060
Caroline,B,2020-05-05 20:37:40.022 +0000,,-0.200211,1.00824,0.244904,1588711060
Caroline,B,2020-05-05 20:37:40.032 +0000,,-0.176239,0.982635,0.27861,1588711060
Caroline,B,2020-05-05 20:37:40.042 +0000,,-0.145309,0.944778,0.311569,1588711060
Caroline,B,2020-05-05 20:37:40.052 +0000,,-0.118713,0.92099,0.339981,1588711060
Caroline,B,2020-05-05 20:37:40.062 +0000,,-0.102173,0.936111,0.358444,1588711060
Caroline,B,2020-05-05 20:37:40.072 +0000,,-0.100876,0.984482,0.36853,1588711060
Caroline,B,2020-05-05 20:37:40.082 +0000,,-0.11644,1.051239,0.369995,1588711060
Caroline,B,2020-05-05 20:37:40.092 +0000,,-0.13739,1.109497,0.362,1588711060
Caroline,B,2020-05-05 20:37:40.102 +0000,,-0.153488,1.138275,0.351761,1588711060
Caroline,B,2020-05-05 20:37:40.112 +0000,,-0.157913,1.137146,0.350708,1588711060
Caroline,B,2020-05-05 20:37:40.122 +0000,,-0.153793,1.123123,0.348633,1588711060
Caroline,B,2020-05-05 20:37:40.132 +0000,,-0.149536,1.134064,0.334335,1588711060
Caroline,B,2020-05-05 20:37:40.142 +0000,,-0.155518,1.187469,0.309372,1588711060
Caroline,B,2020-05-05 20:37:40.152 +0000,,-0.175339,1.245956,0.299545,1588711060
Caroline,B,2020-05-05 20:37:40.162 +0000,,-0.194321,1.245605,0.316299,1588711060
Caroline,B,2020-05-05 20:37:40.172 +0000,,-0.194061,1.158768,0.349548,1588711060
Caroline,B,2020-05-05 20:37:40.182 +0000,,-0.173813,1.045013,0.367218,1588711060
Caroline,B,2020-05-05 20:37:40.192 +0000,,-0.147629,0.967773,0.365082,1588711060
Caroline,B,2020-05-05 20:37:40.202 +0000,,-0.125687,0.946503,0.354065,1588711060
Caroline,B,2020-05-05 20:37:40.212 +0000,,-0.110764,0.976212,0.346756,1588711060
Caroline,B,2020-05-05 20:37:40.222 +0000,,-0.101364,1.029694,0.340958,1588711060
Caroline,B,2020-05-05 20:37:40.231 +0000,,-0.098526,1.059631,0.335892,1588711060
Caroline,B,2020-05-05 20:37:40.241 +0000,,-0.110565,1.047562,0.321518,1588711060
Caroline,B,2020-05-05 20:37:40.251 +0000,,-0.138123,1.012482,0.304199,1588711060
Caroline,B,2020-05-05 20:37:40.261 +0000,,-0.176407,0.982025,0.29895,1588711060
Caroline,B,2020-05-05 20:37:40.271 +0000,,-0.21579,0.970795,0.306381,1588711060
Caroline,B,2020-05-05 20:37:40.281 +0000,,-0.251129,0.975891,0.314194,1588711060
Caroline,B,2020-05-05 20:37:40.291 +0000,,-0.286545,0.985031,0.313171,1588711060
Caroline,B,2020-05-05 20:37:40.301 +0000,,-0.316345,0.979141,0.304184,1588711060
Caroline,B,2020-05-05 20:37:40.311 +0000,,-0.341949,0.954819,0.293015,1588711060
Caroline,B,2020-05-05 20:37:40.321 +0000,,-0.360794,0.92247,0.284943,1588711060
Caroline,B,2020-05-05 20:37:40.331 +0000,,-0.370636,0.894348,0.284088,1588711060
Caroline,B,2020-05-05 20:37:40.341 +0000,,-0.372238,0.874313,0.285309,1588711060
Caroline,B,2020-05-05 20:37:40.351 +0000,,-0.365753,0.859573,0.286163,1588711060
Caroline,B,2020-05-05 20:37:40.361 +0000,,-0.35321,0.849777,0.284225,1588711060
Caroline,B,2020-05-05 20:37:40.371 +0000,,-0.342438,0.844528,0.280533,1588711060
Caroline,B,2020-05-05 20:37:40.381 +0000,,-0.336945,0.8452,0.281647,1588711060
Caroline,B,2020-05-05 20:37:40.391 +0000,,-0.338165,0.854416,0.295593,1588711060
Caroline,B,2020-05-05 20:37:40.401 +0000,,-0.346756,0.870758,0.31546,1588711060
Caroline,B,2020-05-05 20:37:40.411 +0000,,-0.366089,0.898788,0.334412,1588711060
Caroline,B,2020-05-05 20:37:40.421 +0000,,-0.39325,0.938461,0.352249,1588711060
Caroline,B,2020-05-05 20:37:40.430 +0000,,-0.424103,0.974365,0.360321,1588711060
Caroline,B,2020-05-05 20:37:40.440 +0000,,-0.454483,0.997375,0.359818,1588711060
Caroline,B,2020-05-05 20:37:40.450 +0000,,-0.480927,1.003723,0.358917,1588711060
Caroline,B,2020-05-05 20:37:40.460 +0000,,-0.501236,1.004822,0.361084,1588711060
Caroline,B,2020-05-05 20:37:40.470 +0000,,-0.523514,1.014404,0.370682,1588711060
Caroline,B,2020-05-05 20:37:40.480 +0000,,-0.549759,1.040237,0.388885,1588711060
Caroline,B,2020-05-05 20:37:40.490 +0000,,-0.581528,1.0746,0.408676,1588711060
Caroline,B,2020-05-05 20:37:40.500 +0000,,-0.616074,1.099976,0.425598,1588711061
Caroline,B,2020-05-05 20:37:40.510 +0000,,-0.649658,1.112457,0.434784,1588711061
Caroline,B,2020-05-05 20:37:40.520 +0000,,-0.679459,1.10881,0.446106,1588711061
Caroline,B,2020-05-05 20:37:40.530 +0000,,-0.697998,1.093399,0.468155,1588711061
Caroline,B,2020-05-05 20:37:40.540 +0000,,-0.710327,1.074081,0.49176,1588711061
Caroline,B,2020-05-05 20:37:40.550 +0000,,-0.712997,1.04686,0.508057,1588711061
Caroline,B,2020-05-05 20:37:40.560 +0000,,-0.712509,1.009872,0.515717,1588711061
Caroline,B,2020-05-05 20:37:40.570 +0000,,-0.709229,0.97583,0.51416,1588711061
Caroline,B,2020-05-05 20:37:40.580 +0000,,-0.704926,0.955627,0.508484,1588711061
Caroline,B,2020-05-05 20:37:40.590 +0000,,-0.70163,0.946564,0.494308,1588711061
Caroline,B,2020-05-05 20:37:40.600 +0000,,-0.704193,0.943481,0.452454,1588711061
Caroline,B,2020-05-05 20:37:40.610 +0000,,-0.714615,0.967438,0.398148,1588711061
Caroline,B,2020-05-05 20:37:40.620 +0000,,-0.740387,1.058136,0.37326,1588711061
Caroline,B,2020-05-05 20:37:40.630 +0000,,-0.787277,1.224747,0.394974,1588711061
Caroline,B,2020-05-05 20:37:40.639 +0000,,-0.844254,1.402008,0.454025,1588711061
Caroline,B,2020-05-05 20:37:40.649 +0000,,-0.877884,1.492767,0.521088,1588711061
Caroline,B,2020-05-05 20:37:40.659 +0000,,-0.849365,1.438248,0.5746,1588711061
Caroline,B,2020-05-05 20:37:40.669 +0000,,-0.761307,1.2827,0.605881,1588711061
Caroline,B,2020-05-05 20:37:40.679 +0000,,-0.650375,1.120209,0.60553,1588711061
Caroline,B,2020-05-05 20:37:40.689 +0000,,-0.543503,0.997238,0.564835,1588711061
Caroline,B,2020-05-05 20:37:40.699 +0000,,-0.449921,0.921906,0.50029,1588711061
Caroline,B,2020-05-05 20:37:40.709 +0000,,-0.375809,0.890289,0.427612,1588711061
Caroline,B,2020-05-05 20:37:40.719 +0000,,-0.332581,0.901978,0.369095,1588711061
Caroline,B,2020-05-05 20:37:40.729 +0000,,-0.326202,0.942123,0.318375,1588711061
Caroline,B,2020-05-05 20:37:40.739 +0000,,-0.343323,0.993149,0.279022,1588711061
Caroline,B,2020-05-05 20:37:40.749 +0000,,-0.368271,1.039169,0.262726,1588711061
Caroline,B,2020-05-05 20:37:40.759 +0000,,-0.395767,1.077011,0.267609,1588711061
Caroline,B,2020-05-05 20:37:40.769 +0000,,-0.421387,1.107513,0.274048,1588711061
Caroline,B,2020-05-05 20:37:40.779 +0000,,-0.445129,1.132843,0.273193,1588711061
Caroline,B,2020-05-05 20:37:40.789 +0000,,-0.467056,1.152115,0.268494,1588711061
Caroline,B,2020-05-05 20:37:40.799 +0000,,-0.482056,1.161819,0.260529,1588711061
Caroline,B,2020-05-05 20:37:40.809 +0000,,-0.479248,1.162994,0.252716,1588711061
Caroline,B,2020-05-05 20:37:40.819 +0000,,-0.463196,1.164856,0.249481,1588711061
Caroline,B,2020-05-05 20:37:40.829 +0000,,-0.441711,1.169846,0.253387,1588711061
Caroline,B,2020-05-05 20:37:40.838 +0000,,-0.41806,1.172195,0.257828,1588711061
Caroline,B,2020-05-05 20:37:40.848 +0000,,-0.394989,1.16452,0.256546,1588711061
Caroline,B,2020-05-05 20:37:40.858 +0000,,-0.369659,1.144669,0.249374,1588711061
Caroline,B,2020-05-05 20:37:40.868 +0000,,-0.345093,1.119583,0.233414,1588711061
Caroline,B,2020-05-05 20:37:40.878 +0000,,-0.322296,1.098236,0.213257,1588711061
Caroline,B,2020-05-05 20:37:40.888 +0000,,-0.301102,1.07991,0.193573,1588711061
Caroline,B,2020-05-05 20:37:40.898 +0000,,-0.284851,1.067291,0.172073,1588711061
Caroline,B,2020-05-05 20:37:40.908 +0000,,-0.273193,1.060196,0.149872,1588711061
Caroline,B,2020-05-05 20:37:40.918 +0000,,-0.266418,1.05307,0.127426,1588711061
Caroline,B,2020-05-05 20:37:40.928 +0000,,-0.26062,1.040451,0.103989,1588711061
Caroline,B,2020-05-05 20:37:40.938 +0000,,-0.255157,1.021881,0.086548,1588711061
Caroline,B,2020-05-05 20:37:40.948 +0000,,-0.249908,0.99646,0.079544,1588711061
Caroline,B,2020-05-05 20:37:40.958 +0000,,-0.24382,0.96521,0.078705,1588711061
Caroline,B,2020-05-05 20:37:40.968 +0000,,-0.23642,0.935883,0.080368,1588711061
Caroline,B,2020-05-05 20:37:40.978 +0000,,-0.226791,0.914032,0.089279,1588711061
Caroline,B,2020-05-05 20:37:40.988 +0000,,-0.216446,0.895813,0.103851,1588711061
Caroline,B,2020-05-05 20:37:40.998 +0000,,-0.203476,0.880112,0.117676,1588711061
Caroline,B,2020-05-05 20:37:41.008 +0000,,-0.190201,0.865143,0.137238,1588711061
Caroline,B,2020-05-05 20:37:41.018 +0000,,-0.177811,0.849533,0.155945,1588711061
Caroline,B,2020-05-05 20:37:41.028 +0000,,-0.16394,0.837982,0.176743,1588711061
Caroline,B,2020-05-05 20:37:41.038 +0000,,-0.146515,0.826355,0.20433,1588711061
Caroline,B,2020-05-05 20:37:41.047 +0000,,-0.122711,0.805695,0.23439,1588711061
Caroline,B,2020-05-05 20:37:41.057 +0000,,-0.101669,0.781265,0.258423,1588711061
Caroline,B,2020-05-05 20:37:41.067 +0000,,-0.10437,0.78038,0.266479,1588711061
Caroline,B,2020-05-05 20:37:41.077 +0000,,-0.138199,0.824768,0.259827,1588711061
Caroline,B,2020-05-05 20:37:41.087 +0000,,-0.197449,0.9077,0.267639,1588711061
Caroline,B,2020-05-05 20:37:41.097 +0000,,-0.273071,1.010147,0.301193,1588711061
Caroline,B,2020-05-05 20:37:41.107 +0000,,-0.360458,1.104919,0.349228,1588711061
Caroline,B,2020-05-05 20:37:41.117 +0000,,-0.419159,1.158127,0.395203,1588711061
Caroline,B,2020-05-05 20:37:41.127 +0000,,-0.402359,1.1492,0.451202,1588711061
Caroline,B,2020-05-05 20:37:41.137 +0000,,-0.325302,1.110352,0.502533,1588711061
Caroline,B,2020-05-05 20:37:41.147 +0000,,-0.233078,1.097687,0.516174,1588711061
Caroline,B,2020-05-05 20:37:41.157 +0000,,-0.153854,1.133057,0.500626,1588711061
Caroline,B,2020-05-05 20:37:41.167 +0000,,-0.103104,1.204941,0.4664,1588711061
Caroline,B,2020-05-05 20:37:41.177 +0000,,-0.093109,1.284592,0.426773,1588711061
Caroline,B,2020-05-05 20:37:41.187 +0000,,-0.123459,1.335342,0.395203,1588711061
Caroline,B,2020-05-05 20:37:41.197 +0000,,-0.172943,1.324005,0.379974,1588711061
Caroline,B,2020-05-05 20:37:41.207 +0000,,-0.213821,1.249527,0.377563,1588711061
Caroline,B,2020-05-05 20:37:41.217 +0000,,-0.234375,1.146133,0.384796,1588711061
Caroline,B,2020-05-05 20:37:41.227 +0000,,-0.235641,1.054596,0.399979,1588711061
Caroline,B,2020-05-05 20:37:41.237 +0000,,-0.231918,1.002289,0.425049,1588711061
Caroline,B,2020-05-05 20:37:41.246 +0000,,-0.233353,0.988632,0.440811,1588711061
Caroline,B,2020-05-05 20:37:41.256 +0000,,-0.239609,1.003082,0.441498,1588711061
Caroline,B,2020-05-05 20:37:41.266 +0000,,-0.251083,1.025375,0.434464,1588711061
Caroline,B,2020-05-05 20:37:41.276 +0000,,-0.268967,1.033081,0.42392,1588711061
Caroline,B,2020-05-05 20:37:41.286 +0000,,-0.29335,1.020874,0.413101,1588711061
Caroline,B,2020-05-05 20:37:41.296 +0000,,-0.313278,1.004669,0.402405,1588711061
Caroline,B,2020-05-05 20:37:41.306 +0000,,-0.332565,0.994308,0.389145,1588711061
Caroline,B,2020-05-05 20:37:41.316 +0000,,-0.350922,0.985016,0.372681,1588711061
Caroline,B,2020-05-05 20:37:41.326 +0000,,-0.370209,0.976044,0.346802,1588711061
Caroline,B,2020-05-05 20:37:41.336 +0000,,-0.387909,0.961624,0.31601,1588711061
Caroline,B,2020-05-05 20:37:41.346 +0000,,-0.40239,0.937027,0.2845,1588711061
Caroline,B,2020-05-05 20:37:41.356 +0000,,-0.410858,0.905121,0.254501,1588711061
Caroline,B,2020-05-05 20:37:41.366 +0000,,-0.411682,0.873413,0.232483,1588711061
Caroline,B,2020-05-05 20:37:41.376 +0000,,-0.404205,0.845016,0.215485,1588711061
Caroline,B,2020-05-05 20:37:41.386 +0000,,-0.388412,0.822617,0.209076,1588711061
Caroline,B,2020-05-05 20:37:41.396 +0000,,-0.369431,0.808151,0.214355,1588711061
Caroline,B,2020-05-05 20:37:41.406 +0000,,-0.350357,0.803543,0.220993,1588711061
Caroline,B,2020-05-05 20:37:41.416 +0000,,-0.33342,0.80722,0.223312,1588711061
Caroline,B,2020-05-05 20:37:41.426 +0000,,-0.324417,0.825043,0.22403,1588711061
Caroline,B,2020-05-05 20:37:41.436 +0000,,-0.323669,0.86087,0.221924,1588711061
Caroline,B,2020-05-05 20:37:41.446 +0000,,-0.335556,0.913956,0.226364,1588711061
Caroline,B,2020-05-05 20:37:41.455 +0000,,-0.362808,0.979263,0.240479,1588711061
Caroline,B,2020-05-05 20:37:41.465 +0000,,-0.408325,1.037933,0.266068,1588711061
Caroline,B,2020-05-05 20:37:41.475 +0000,,-0.465729,1.063934,0.298172,1588711061
Caroline,B,2020-05-05 20:37:41.485 +0000,,-0.527084,1.054108,0.322617,1588711061
Caroline,B,2020-05-05 20:37:41.495 +0000,,-0.588623,1.035263,0.344757,1588711061
Caroline,B,2020-05-05 20:37:41.505 +0000,,-0.646454,1.023438,0.376724,1588711062
Caroline,B,2020-05-05 20:37:41.515 +0000,,-0.699127,1.019272,0.408325,1588711062
Caroline,B,2020-05-05 20:37:41.525 +0000,,-0.737808,1.010437,0.437103,1588711062
Caroline,B,2020-05-05 20:37:41.535 +0000,,-0.76593,0.988495,0.461136,1588711062
Caroline,B,2020-05-05 20:37:41.545 +0000,,-0.782257,0.963852,0.474167,1588711062
Caroline,B,2020-05-05 20:37:41.555 +0000,,-0.787003,0.960739,0.471542,1588711062
Caroline,B,2020-05-05 20:37:41.565 +0000,,-0.781738,0.982437,0.463989,1588711062
Caroline,B,2020-05-05 20:37:41.575 +0000,,-0.770218,1.009933,0.45816,1588711062
Caroline,B,2020-05-05 20:37:41.585 +0000,,-0.757507,1.020264,0.448883,1588711062
Caroline,B,2020-05-05 20:37:41.595 +0000,,-0.747849,1.011887,0.43248,1588711062
Caroline,B,2020-05-05 20:37:41.605 +0000,,-0.739716,1.004745,0.418716,1588711062
Caroline,B,2020-05-05 20:37:41.615 +0000,,-0.734818,1.003403,0.403473,1588711062
Caroline,B,2020-05-05 20:37:41.625 +0000,,-0.723312,1.001862,0.368958,1588711062
Caroline,B,2020-05-05 20:37:41.635 +0000,,-0.70816,1.033325,0.32608,1588711062
Caroline,B,2020-05-05 20:37:41.645 +0000,,-0.703735,1.156174,0.313293,1588711062
Caroline,B,2020-05-05 20:37:41.654 +0000,,-0.720367,1.347153,0.345444,1588711062
Caroline,B,2020-05-05 20:37:41.664 +0000,,-0.750076,1.503128,0.418594,1588711062
Caroline,B,2020-05-05 20:37:41.674 +0000,,-0.774536,1.528534,0.51857,1588711062
Caroline,B,2020-05-05 20:37:41.684 +0000,,-0.769638,1.394913,0.602478,1588711062
Caroline,B,2020-05-05 20:37:41.694 +0000,,-0.730057,1.193756,0.644714,1588711062
Caroline,B,2020-05-05 20:37:41.704 +0000,,-0.668716,1.027161,0.642212,1588711062
Caroline,B,2020-05-05 20:37:41.714 +0000,,-0.597122,0.926453,0.602936,1588711062
Caroline,B,2020-05-05 20:37:41.724 +0000,,-0.524887,0.898178,0.537384,1588711062
Caroline,B,2020-05-05 20:37:41.734 +0000,,-0.462036,0.936035,0.479797,1588711062
Caroline,B,2020-05-05 20:37:41.744 +0000,,-0.420258,1.002029,0.436508,1588711062
Caroline,B,2020-05-05 20:37:41.754 +0000,,-0.399551,1.052734,0.390671,1588711062
Caroline,B,2020-05-05 20:37:41.764 +0000,,-0.395233,1.077545,0.341019,1588711062
Caroline,B,2020-05-05 20:37:41.774 +0000,,-0.397934,1.087479,0.306168,1588711062
Caroline,B,2020-05-05 20:37:41.784 +0000,,-0.401978,1.098053,0.288116,1588711062
Caroline,B,2020-05-05 20:37:41.794 +0000,,-0.405319,1.116257,0.280579,1588711062
Caroline,B,2020-05-05 20:37:41.804 +0000,,-0.408356,1.134613,0.276367,1588711062
Caroline,B,2020-05-05 20:37:41.814 +0000,,-0.406586,1.143921,0.270645,1588711062
Caroline,B,2020-05-05 20:37:41.824 +0000,,-0.395416,1.137863,0.260803,1588711062
Caroline,B,2020-05-05 20:37:41.834 +0000,,-0.377029,1.120346,0.250381,1588711062
Caroline,B,2020-05-05 20:37:41.844 +0000,,-0.355438,1.099503,0.245407,1588711062
Caroline,B,2020-05-05 20:37:41.854 +0000,,-0.33548,1.079712,0.241562,1588711062
Caroline,B,2020-05-05 20:37:41.863 +0000,,-0.314255,1.058197,0.236481,1588711062
Caroline,B,2020-05-05 20:37:41.873 +0000,,-0.291748,1.031952,0.227264,1588711062
Caroline,B,2020-05-05 20:37:41.883 +0000,,-0.271973,1.003586,0.213882,1588711062
Caroline,B,2020-05-05 20:37:41.893 +0000,,-0.254044,0.9767,0.196808,1588711062
Caroline,B,2020-05-05 20:37:41.903 +0000,,-0.243927,0.954315,0.180161,1588711062
Caroline,B,2020-05-05 20:37:41.913 +0000,,-0.239075,0.932755,0.161163,1588711062
Caroline,B,2020-05-05 20:37:41.923 +0000,,-0.239975,0.914688,0.141144,1588711062
Caroline,B,2020-05-05 20:37:41.933 +0000,,-0.245255,0.899246,0.123566,1588711062
Caroline,B,2020-05-05 20:37:41.943 +0000,,-0.254059,0.889191,0.109024,1588711062
Caroline,B,2020-05-05 20:37:41.953 +0000,,-0.262878,0.885162,0.099731,1588711062
Caroline,B,2020-05-05 20:37:41.963 +0000,,-0.269104,0.886932,0.097366,1588711062
Caroline,B,2020-05-05 20:37:41.973 +0000,,-0.272919,0.890625,0.097107,1588711062
Caroline,B,2020-05-05 20:37:41.983 +0000,,-0.273453,0.890533,0.096817,1588711062
Caroline,B,2020-05-05 20:37:41.993 +0000,,-0.2742,0.888382,0.102081,1588711062
Caroline,B,2020-05-05 20:37:42.003 +0000,,-0.274033,0.90033,0.113785,1588711062
Caroline,B,2020-05-05 20:37:42.013 +0000,,-0.269211,0.931717,0.13385,1588711062
