User,Activity,timestamp,timeIntervalSince1970,x,y,z
Luca,D,2020-05-05 15:19:32.983 +0000,1588691973,-0.844101,-0.441208,0.348557
Luca,D,2020-05-05 15:19:32.993 +0000,1588691973,-0.84108,-0.439529,0.343765
Luca,D,2020-05-05 15:19:33.003 +0000,1588691973,-0.838928,-0.43631,0.340347
Luca,D,2020-05-05 15:19:33.013 +0000,1588691973,-0.837906,-0.435715,0.337967
Luca,D,2020-05-05 15:19:33.023 +0000,1588691973,-0.834595,-0.439545,0.336044
Luca,D,2020-05-05 15:19:33.033 +0000,1588691973,-0.830826,-0.446671,0.334961
Luca,D,2020-05-05 15:19:33.043 +0000,1588691973,-0.82959,-0.457123,0.326736
Luca,D,2020-05-05 15:19:33.053 +0000,1588691973,-0.830887,-0.46637,0.314697
Luca,D,2020-05-05 15:19:33.063 +0000,1588691973,-0.83197,-0.47374,0.303864
Luca,D,2020-05-05 15:19:33.073 +0000,1588691973,-0.831329,-0.477234,0.300217
Luca,D,2020-05-05 15:19:33.083 +0000,1588691973,-0.83252,-0.478439,0.302078
Luca,D,2020-05-05 15:19:33.093 +0000,1588691973,-0.834061,-0.480438,0.308075
Luca,D,2020-05-05 15:19:33.103 +0000,1588691973,-0.835068,-0.483978,0.310852
Luca,D,2020-05-05 15:19:33.113 +0000,1588691973,-0.836578,-0.487061,0.3069
Luca,D,2020-05-05 15:19:33.123 +0000,1588691973,-0.838501,-0.494171,0.297531
Luca,D,2020-05-05 15:19:33.133 +0000,1588691973,-0.842056,-0.503067,0.28215
Luca,D,2020-05-05 15:19:33.143 +0000,1588691973,-0.843842,-0.511108,0.270157
Luca,D,2020-05-05 15:19:33.153 +0000,1588691973,-0.846191,-0.518616,0.265106
Luca,D,2020-05-05 15:19:33.163 +0000,1588691973,-0.851807,-0.523224,0.258499
Luca,D,2020-05-05 15:19:33.173 +0000,1588691973,-0.855331,-0.523224,0.249496
Luca,D,2020-05-05 15:19:33.183 +0000,1588691973,-0.855606,-0.520569,0.241959
Luca,D,2020-05-05 15:19:33.193 +0000,1588691973,-0.857025,-0.520157,0.231796
Luca,D,2020-05-05 15:19:33.203 +0000,1588691973,-0.854675,-0.523453,0.221375
Luca,D,2020-05-05 15:19:33.213 +0000,1588691973,-0.852249,-0.531036,0.208313
Luca,D,2020-05-05 15:19:33.223 +0000,1588691973,-0.849976,-0.543304,0.197601
Luca,D,2020-05-05 15:19:33.233 +0000,1588691973,-0.847,-0.559814,0.190125
Luca,D,2020-05-05 15:19:33.243 +0000,1588691973,-0.842072,-0.574646,0.1866
Luca,D,2020-05-05 15:19:33.253 +0000,1588691973,-0.834457,-0.581741,0.180588
Luca,D,2020-05-05 15:19:33.263 +0000,1588691973,-0.827133,-0.579269,0.170227
Luca,D,2020-05-05 15:19:33.273 +0000,1588691973,-0.817551,-0.578232,0.165039
Luca,D,2020-05-05 15:19:33.283 +0000,1588691973,-0.808685,-0.578781,0.160385
Luca,D,2020-05-05 15:19:33.293 +0000,1588691973,-0.800858,-0.583954,0.154037
Luca,D,2020-05-05 15:19:33.303 +0000,1588691973,-0.788879,-0.593002,0.149979
Luca,D,2020-05-05 15:19:33.313 +0000,1588691973,-0.772278,-0.603165,0.140091
Luca,D,2020-05-05 15:19:33.323 +0000,1588691973,-0.75354,-0.616425,0.132248
Luca,D,2020-05-05 15:19:33.333 +0000,1588691973,-0.74173,-0.630859,0.129028
Luca,D,2020-05-05 15:19:33.343 +0000,1588691973,-0.734604,-0.639008,0.125992
Luca,D,2020-05-05 15:19:33.353 +0000,1588691973,-0.730362,-0.643341,0.123077
Luca,D,2020-05-05 15:19:33.363 +0000,1588691973,-0.729691,-0.64534,0.112854
Luca,D,2020-05-05 15:19:33.373 +0000,1588691973,-0.732071,-0.645798,0.104019
Luca,D,2020-05-05 15:19:33.383 +0000,1588691973,-0.736572,-0.64827,0.097931
Luca,D,2020-05-05 15:19:33.393 +0000,1588691973,-0.744263,-0.653,0.091248
Luca,D,2020-05-05 15:19:33.403 +0000,1588691973,-0.746857,-0.657288,0.088287
Luca,D,2020-05-05 15:19:33.413 +0000,1588691973,-0.746643,-0.663208,0.089661
Luca,D,2020-05-05 15:19:33.423 +0000,1588691973,-0.747437,-0.670563,0.088226
Luca,D,2020-05-05 15:19:33.433 +0000,1588691973,-0.740875,-0.678619,0.091492
Luca,D,2020-05-05 15:19:33.443 +0000,1588691973,-0.730713,-0.688919,0.095032
Luca,D,2020-05-05 15:19:33.453 +0000,1588691973,-0.718185,-0.695374,0.095642
Luca,D,2020-05-05 15:19:33.463 +0000,1588691973,-0.70401,-0.696609,0.095551
Luca,D,2020-05-05 15:19:33.473 +0000,1588691973,-0.691711,-0.691788,0.087601
Luca,D,2020-05-05 15:19:33.483 +0000,1588691973,-0.682098,-0.686508,0.075134
Luca,D,2020-05-05 15:19:33.493 +0000,1588691973,-0.675308,-0.682434,0.05986
Luca,D,2020-05-05 15:19:33.503 +0000,1588691974,-0.670807,-0.68367,0.047913
Luca,D,2020-05-05 15:19:33.513 +0000,1588691974,-0.667038,-0.685837,0.041412
Luca,D,2020-05-05 15:19:33.523 +0000,1588691974,-0.664886,-0.688034,0.041336
Luca,D,2020-05-05 15:19:33.533 +0000,1588691974,-0.669296,-0.693573,0.042587
Luca,D,2020-05-05 15:19:33.543 +0000,1588691974,-0.674805,-0.703735,0.044083
Luca,D,2020-05-05 15:19:33.553 +0000,1588691974,-0.679733,-0.715759,0.046814
Luca,D,2020-05-05 15:19:33.563 +0000,1588691974,-0.681076,-0.727585,0.052231
Luca,D,2020-05-05 15:19:33.573 +0000,1588691974,-0.677338,-0.735718,0.052704
Luca,D,2020-05-05 15:19:33.583 +0000,1588691974,-0.668045,-0.739136,0.05336
Luca,D,2020-05-05 15:19:33.593 +0000,1588691974,-0.661148,-0.736801,0.055115
Luca,D,2020-05-05 15:19:33.603 +0000,1588691974,-0.654205,-0.731232,0.054489
Luca,D,2020-05-05 15:19:33.613 +0000,1588691974,-0.647888,-0.726883,0.050858
Luca,D,2020-05-05 15:19:33.623 +0000,1588691974,-0.645264,-0.725388,0.04512
Luca,D,2020-05-05 15:19:33.633 +0000,1588691974,-0.647232,-0.724121,0.043243
Luca,D,2020-05-05 15:19:33.643 +0000,1588691974,-0.6521,-0.728195,0.046722
Luca,D,2020-05-05 15:19:33.653 +0000,1588691974,-0.660645,-0.735443,0.04509
Luca,D,2020-05-05 15:19:33.663 +0000,1588691974,-0.669662,-0.738831,0.042435
Luca,D,2020-05-05 15:19:33.673 +0000,1588691974,-0.677048,-0.742813,0.04541
Luca,D,2020-05-05 15:19:33.683 +0000,1588691974,-0.683044,-0.749344,0.050659
Luca,D,2020-05-05 15:19:33.693 +0000,1588691974,-0.682083,-0.758179,0.053909
Luca,D,2020-05-05 15:19:33.703 +0000,1588691974,-0.677338,-0.762833,0.059464
Luca,D,2020-05-05 15:19:33.713 +0000,1588691974,-0.663849,-0.766953,0.0634
Luca,D,2020-05-05 15:19:33.723 +0000,1588691974,-0.644394,-0.773315,0.059036
Luca,D,2020-05-05 15:19:33.733 +0000,1588691974,-0.622833,-0.777863,0.057037
Luca,D,2020-05-05 15:19:33.743 +0000,1588691974,-0.612366,-0.785004,0.058868
Luca,D,2020-05-05 15:19:33.753 +0000,1588691974,-0.617325,-0.795593,0.062042
Luca,D,2020-05-05 15:19:33.763 +0000,1588691974,-0.634308,-0.800507,0.066559
Luca,D,2020-05-05 15:19:33.773 +0000,1588691974,-0.65831,-0.795425,0.067734
Luca,D,2020-05-05 15:19:33.783 +0000,1588691974,-0.678909,-0.784164,0.064697
Luca,D,2020-05-05 15:19:33.793 +0000,1588691974,-0.68779,-0.780823,0.059067
Luca,D,2020-05-05 15:19:33.803 +0000,1588691974,-0.682922,-0.784012,0.050949
Luca,D,2020-05-05 15:19:33.813 +0000,1588691974,-0.663834,-0.787811,0.042786
Luca,D,2020-05-05 15:19:33.823 +0000,1588691974,-0.636795,-0.787781,0.03624
Luca,D,2020-05-05 15:19:33.833 +0000,1588691974,-0.618484,-0.787338,0.03392
Luca,D,2020-05-05 15:19:33.843 +0000,1588691974,-0.619568,-0.789093,0.03627
Luca,D,2020-05-05 15:19:33.853 +0000,1588691974,-0.635696,-0.788193,0.044724
Luca,D,2020-05-05 15:19:33.863 +0000,1588691974,-0.657028,-0.77977,0.049438
Luca,D,2020-05-05 15:19:33.873 +0000,1588691974,-0.672653,-0.770111,0.040207
Luca,D,2020-05-05 15:19:33.883 +0000,1588691974,-0.67662,-0.761871,0.02623
Luca,D,2020-05-05 15:19:33.892 +0000,1588691974,-0.668518,-0.755402,0.020081
Luca,D,2020-05-05 15:19:33.903 +0000,1588691974,-0.655426,-0.754562,0.017487
Luca,D,2020-05-05 15:19:33.912 +0000,1588691974,-0.640656,-0.76123,0.01825
Luca,D,2020-05-05 15:19:33.922 +0000,1588691974,-0.627975,-0.767242,0.02272
Luca,D,2020-05-05 15:19:33.932 +0000,1588691974,-0.619141,-0.774414,0.028061
Luca,D,2020-05-05 15:19:33.942 +0000,1588691974,-0.618637,-0.781204,0.030853
Luca,D,2020-05-05 15:19:33.952 +0000,1588691974,-0.623856,-0.781799,0.034134
Luca,D,2020-05-05 15:19:33.962 +0000,1588691974,-0.630264,-0.778931,0.033432
Luca,D,2020-05-05 15:19:33.972 +0000,1588691974,-0.636826,-0.772354,0.027664
Luca,D,2020-05-05 15:19:33.982 +0000,1588691974,-0.639496,-0.766174,0.023361
Luca,D,2020-05-05 15:19:33.992 +0000,1588691974,-0.637238,-0.761475,0.016708
Luca,D,2020-05-05 15:19:34.002 +0000,1588691974,-0.631042,-0.758224,0.014267
Luca,D,2020-05-05 15:19:34.012 +0000,1588691974,-0.624496,-0.759415,0.01326
Luca,D,2020-05-05 15:19:34.022 +0000,1588691974,-0.620071,-0.76474,0.007584
Luca,D,2020-05-05 15:19:34.032 +0000,1588691974,-0.618271,-0.770935,0.002228
Luca,D,2020-05-05 15:19:34.042 +0000,1588691974,-0.622589,-0.775314,0.002335
Luca,D,2020-05-05 15:19:34.052 +0000,1588691974,-0.634277,-0.775909,0.008926
Luca,D,2020-05-05 15:19:34.062 +0000,1588691974,-0.646561,-0.772888,0.019577
Luca,D,2020-05-05 15:19:34.072 +0000,1588691974,-0.654083,-0.769699,0.022675
Luca,D,2020-05-05 15:19:34.082 +0000,1588691974,-0.65213,-0.766953,0.024414
Luca,D,2020-05-05 15:19:34.092 +0000,1588691974,-0.64328,-0.767853,0.027985
Luca,D,2020-05-05 15:19:34.102 +0000,1588691974,-0.629837,-0.769684,0.032028
Luca,D,2020-05-05 15:19:34.112 +0000,1588691974,-0.616669,-0.771576,0.033066
Luca,D,2020-05-05 15:19:34.122 +0000,1588691974,-0.609329,-0.773605,0.033951
Luca,D,2020-05-05 15:19:34.132 +0000,1588691974,-0.609436,-0.773544,0.038147
Luca,D,2020-05-05 15:19:34.142 +0000,1588691974,-0.617661,-0.773285,0.039993
Luca,D,2020-05-05 15:19:34.152 +0000,1588691974,-0.631363,-0.771973,0.0401
Luca,D,2020-05-05 15:19:34.162 +0000,1588691974,-0.643082,-0.766235,0.038116
Luca,D,2020-05-05 15:19:34.172 +0000,1588691974,-0.653076,-0.75885,0.030136
Luca,D,2020-05-05 15:19:34.182 +0000,1588691974,-0.657318,-0.756973,0.022858
Luca,D,2020-05-05 15:19:34.192 +0000,1588691974,-0.657379,-0.758774,0.015854
Luca,D,2020-05-05 15:19:34.202 +0000,1588691974,-0.653885,-0.762527,0.01329
Luca,D,2020-05-05 15:19:34.212 +0000,1588691974,-0.652969,-0.766327,0.014694
Luca,D,2020-05-05 15:19:34.222 +0000,1588691974,-0.656189,-0.770859,0.015442
Luca,D,2020-05-05 15:19:34.232 +0000,1588691974,-0.660995,-0.775284,0.018448
Luca,D,2020-05-05 15:19:34.242 +0000,1588691974,-0.664703,-0.774323,0.020447
Luca,D,2020-05-05 15:19:34.252 +0000,1588691974,-0.667114,-0.771469,0.017365
Luca,D,2020-05-05 15:19:34.262 +0000,1588691974,-0.668289,-0.770767,0.012863
Luca,D,2020-05-05 15:19:34.272 +0000,1588691974,-0.666199,-0.77298,0.008118
Luca,D,2020-05-05 15:19:34.282 +0000,1588691974,-0.660995,-0.778275,0.006088
Luca,D,2020-05-05 15:19:34.292 +0000,1588691974,-0.655334,-0.779434,0.005142
Luca,D,2020-05-05 15:19:34.302 +0000,1588691974,-0.649277,-0.774307,0.005051
Luca,D,2020-05-05 15:19:34.312 +0000,1588691974,-0.646805,-0.768066,0.007782
Luca,D,2020-05-05 15:19:34.322 +0000,1588691974,-0.64978,-0.763443,0.009613
Luca,D,2020-05-05 15:19:34.332 +0000,1588691974,-0.657349,-0.762177,0.010284
Luca,D,2020-05-05 15:19:34.342 +0000,1588691974,-0.66716,-0.763245,0.007965
Luca,D,2020-05-05 15:19:34.352 +0000,1588691974,-0.677872,-0.763214,0.006195
Luca,D,2020-05-05 15:19:34.362 +0000,1588691974,-0.684555,-0.765717,0.005112
Luca,D,2020-05-05 15:19:34.372 +0000,1588691974,-0.685654,-0.768509,0.002777
Luca,D,2020-05-05 15:19:34.382 +0000,1588691974,-0.679733,-0.768494,0.002106
Luca,D,2020-05-05 15:19:34.392 +0000,1588691974,-0.669403,-0.764496,0.003586
Luca,D,2020-05-05 15:19:34.402 +0000,1588691974,-0.661011,-0.760956,0.006653
Luca,D,2020-05-05 15:19:34.412 +0000,1588691974,-0.653625,-0.757828,0.009537
Luca,D,2020-05-05 15:19:34.422 +0000,1588691974,-0.651718,-0.756622,0.009903
Luca,D,2020-05-05 15:19:34.432 +0000,1588691974,-0.654144,-0.759155,0.012924
Luca,D,2020-05-05 15:19:34.442 +0000,1588691974,-0.661057,-0.762466,0.018097
Luca,D,2020-05-05 15:19:34.452 +0000,1588691974,-0.666824,-0.76442,0.022583
Luca,D,2020-05-05 15:19:34.462 +0000,1588691974,-0.668777,-0.765305,0.026596
Luca,D,2020-05-05 15:19:34.472 +0000,1588691974,-0.665298,-0.764282,0.025238
Luca,D,2020-05-05 15:19:34.482 +0000,1588691974,-0.655273,-0.764023,0.024292
Luca,D,2020-05-05 15:19:34.492 +0000,1588691974,-0.644302,-0.767639,0.025665
Luca,D,2020-05-05 15:19:34.502 +0000,1588691975,-0.63475,-0.769623,0.028
Luca,D,2020-05-05 15:19:34.512 +0000,1588691975,-0.629166,-0.771881,0.031357
Luca,D,2020-05-05 15:19:34.522 +0000,1588691975,-0.628983,-0.77121,0.038681
Luca,D,2020-05-05 15:19:34.532 +0000,1588691975,-0.630112,-0.768448,0.042542
Luca,D,2020-05-05 15:19:34.542 +0000,1588691975,-0.63176,-0.768875,0.042725
Luca,D,2020-05-05 15:19:34.552 +0000,1588691975,-0.633514,-0.771698,0.041931
Luca,D,2020-05-05 15:19:34.562 +0000,1588691975,-0.636871,-0.777527,0.040543
Luca,D,2020-05-05 15:19:34.572 +0000,1588691975,-0.638733,-0.784027,0.038284
Luca,D,2020-05-05 15:19:34.582 +0000,1588691975,-0.636002,-0.78624,0.033691
Luca,D,2020-05-05 15:19:34.592 +0000,1588691975,-0.628052,-0.779907,0.029495
Luca,D,2020-05-05 15:19:34.602 +0000,1588691975,-0.620895,-0.771393,0.021698
Luca,D,2020-05-05 15:19:34.612 +0000,1588691975,-0.622299,-0.76535,0.016907
Luca,D,2020-05-05 15:19:34.622 +0000,1588691975,-0.63092,-0.764633,0.018738
Luca,D,2020-05-05 15:19:34.632 +0000,1588691975,-0.641418,-0.769974,0.023285
Luca,D,2020-05-05 15:19:34.642 +0000,1588691975,-0.647964,-0.77504,0.026657
Luca,D,2020-05-05 15:19:34.652 +0000,1588691975,-0.648407,-0.773819,0.028763
Luca,D,2020-05-05 15:19:34.662 +0000,1588691975,-0.641769,-0.768616,0.029572
Luca,D,2020-05-05 15:19:34.672 +0000,1588691975,-0.632248,-0.763779,0.030487
Luca,D,2020-05-05 15:19:34.682 +0000,1588691975,-0.622467,-0.765381,0.031189
Luca,D,2020-05-05 15:19:34.692 +0000,1588691975,-0.615555,-0.768921,0.032806
Luca,D,2020-05-05 15:19:34.702 +0000,1588691975,-0.61171,-0.771103,0.034836
Luca,D,2020-05-05 15:19:34.712 +0000,1588691975,-0.611191,-0.776703,0.035141
Luca,D,2020-05-05 15:19:34.722 +0000,1588691975,-0.613297,-0.783707,0.030594
Luca,D,2020-05-05 15:19:34.732 +0000,1588691975,-0.619385,-0.784958,0.025421
Luca,D,2020-05-05 15:19:34.742 +0000,1588691975,-0.628708,-0.777878,0.019852
Luca,D,2020-05-05 15:19:34.752 +0000,1588691975,-0.639267,-0.76355,0.014694
Luca,D,2020-05-05 15:19:34.762 +0000,1588691975,-0.64801,-0.74588,0.009781
Luca,D,2020-05-05 15:19:34.772 +0000,1588691975,-0.653183,-0.731857,0.008362
Luca,D,2020-05-05 15:19:34.782 +0000,1588691975,-0.656311,-0.729385,0.005463
Luca,D,2020-05-05 15:19:34.792 +0000,1588691975,-0.663284,-0.739105,-0.003525
Luca,D,2020-05-05 15:19:34.802 +0000,1588691975,-0.669098,-0.752167,-0.005051
Luca,D,2020-05-05 15:19:34.812 +0000,1588691975,-0.674927,-0.760315,-0.004181
Luca,D,2020-05-05 15:19:34.822 +0000,1588691975,-0.67923,-0.764709,-0.003815
Luca,D,2020-05-05 15:19:34.832 +0000,1588691975,-0.676636,-0.767441,-0.001053
Luca,D,2020-05-05 15:19:34.842 +0000,1588691975,-0.668915,-0.769928,0.00206
Luca,D,2020-05-05 15:19:34.852 +0000,1588691975,-0.660934,-0.772217,0.003433
Luca,D,2020-05-05 15:19:34.862 +0000,1588691975,-0.650116,-0.774612,0.004242
Luca,D,2020-05-05 15:19:34.872 +0000,1588691975,-0.642563,-0.773056,0.003906
Luca,D,2020-05-05 15:19:34.882 +0000,1588691975,-0.638474,-0.775131,0.001038
Luca,D,2020-05-05 15:19:34.892 +0000,1588691975,-0.637985,-0.780258,-0.003632
Luca,D,2020-05-05 15:19:34.902 +0000,1588691975,-0.643372,-0.786301,-0.005524
Luca,D,2020-05-05 15:19:34.912 +0000,1588691975,-0.653076,-0.790497,-0.005722
Luca,D,2020-05-05 15:19:34.922 +0000,1588691975,-0.664383,-0.788269,-0.00296
Luca,D,2020-05-05 15:19:34.932 +0000,1588691975,-0.673309,-0.783829,-0.00061
Luca,D,2020-05-05 15:19:34.942 +0000,1588691975,-0.67894,-0.776642,0.001953
Luca,D,2020-05-05 15:19:34.952 +0000,1588691975,-0.681046,-0.772446,0.001038
Luca,D,2020-05-05 15:19:34.962 +0000,1588691975,-0.680878,-0.775467,-0.003616
Luca,D,2020-05-05 15:19:34.972 +0000,1588691975,-0.677353,-0.777222,-0.008957
Luca,D,2020-05-05 15:19:34.982 +0000,1588691975,-0.670944,-0.776382,-0.009033
Luca,D,2020-05-05 15:19:34.992 +0000,1588691975,-0.666931,-0.771332,-0.002792
Luca,D,2020-05-05 15:19:35.002 +0000,1588691975,-0.662109,-0.76622,0.004532
Luca,D,2020-05-05 15:19:35.012 +0000,1588691975,-0.656433,-0.762756,0.008377
Luca,D,2020-05-05 15:19:35.022 +0000,1588691975,-0.649826,-0.759125,0.012131
Luca,D,2020-05-05 15:19:35.032 +0000,1588691975,-0.647842,-0.758591,0.010605
Luca,D,2020-05-05 15:19:35.042 +0000,1588691975,-0.649551,-0.762634,0.00766
Luca,D,2020-05-05 15:19:35.052 +0000,1588691975,-0.651993,-0.766113,0.007385
Luca,D,2020-05-05 15:19:35.062 +0000,1588691975,-0.653412,-0.767471,0.00528
Luca,D,2020-05-05 15:19:35.072 +0000,1588691975,-0.655411,-0.764755,0.003525
Luca,D,2020-05-05 15:19:35.082 +0000,1588691975,-0.657135,-0.758774,0.002975
Luca,D,2020-05-05 15:19:35.092 +0000,1588691975,-0.655823,-0.756897,0.000336
Luca,D,2020-05-05 15:19:35.102 +0000,1588691975,-0.653488,-0.757599,-0.003708
Luca,D,2020-05-05 15:19:35.112 +0000,1588691975,-0.652115,-0.757507,-0.006393
Luca,D,2020-05-05 15:19:35.122 +0000,1588691975,-0.655212,-0.757431,-0.006424
Luca,D,2020-05-05 15:19:35.132 +0000,1588691975,-0.659958,-0.757141,-0.004669
Luca,D,2020-05-05 15:19:35.142 +0000,1588691975,-0.663651,-0.755493,-0.005554
Luca,D,2020-05-05 15:19:35.152 +0000,1588691975,-0.665924,-0.754028,-0.010178
Luca,D,2020-05-05 15:19:35.162 +0000,1588691975,-0.668182,-0.75267,-0.01207
Luca,D,2020-05-05 15:19:35.172 +0000,1588691975,-0.667786,-0.750977,-0.012299
Luca,D,2020-05-05 15:19:35.182 +0000,1588691975,-0.665192,-0.750717,-0.011459
Luca,D,2020-05-05 15:19:35.192 +0000,1588691975,-0.659561,-0.751266,-0.008606
Luca,D,2020-05-05 15:19:35.202 +0000,1588691975,-0.654968,-0.749405,-0.00824
Luca,D,2020-05-05 15:19:35.212 +0000,1588691975,-0.652496,-0.746689,-0.009506
Luca,D,2020-05-05 15:19:35.222 +0000,1588691975,-0.652893,-0.746841,-0.008423
Luca,D,2020-05-05 15:19:35.232 +0000,1588691975,-0.654114,-0.75029,0.000366
Luca,D,2020-05-05 15:19:35.242 +0000,1588691975,-0.654236,-0.752808,0.011932
Luca,D,2020-05-05 15:19:35.252 +0000,1588691975,-0.654129,-0.75383,0.017227
Luca,D,2020-05-05 15:19:35.262 +0000,1588691975,-0.655334,-0.755554,0.01622
Luca,D,2020-05-05 15:19:35.272 +0000,1588691975,-0.658386,-0.758118,0.009674
Luca,D,2020-05-05 15:19:35.282 +0000,1588691975,-0.655716,-0.762909,0.008957
Luca,D,2020-05-05 15:19:35.292 +0000,1588691975,-0.647903,-0.76825,0.019867
Luca,D,2020-05-05 15:19:35.302 +0000,1588691975,-0.646866,-0.764679,0.030518
Luca,D,2020-05-05 15:19:35.312 +0000,1588691975,-0.650192,-0.756302,0.03154
Luca,D,2020-05-05 15:19:35.322 +0000,1588691975,-0.655258,-0.749557,0.025238
Luca,D,2020-05-05 15:19:35.332 +0000,1588691975,-0.66214,-0.748856,0.019806
Luca,D,2020-05-05 15:19:35.342 +0000,1588691975,-0.671738,-0.750656,0.015457
Luca,D,2020-05-05 15:19:35.352 +0000,1588691975,-0.685822,-0.750549,0.013245
Luca,D,2020-05-05 15:19:35.362 +0000,1588691975,-0.697906,-0.748032,0.011719
Luca,D,2020-05-05 15:19:35.372 +0000,1588691975,-0.706284,-0.743256,0.005051
Luca,D,2020-05-05 15:19:35.382 +0000,1588691975,-0.709885,-0.737686,0.00029
Luca,D,2020-05-05 15:19:35.392 +0000,1588691975,-0.706528,-0.73732,0.001144
Luca,D,2020-05-05 15:19:35.402 +0000,1588691975,-0.697144,-0.742584,0.007706
Luca,D,2020-05-05 15:19:35.412 +0000,1588691975,-0.681808,-0.75032,0.014374
Luca,D,2020-05-05 15:19:35.422 +0000,1588691975,-0.662277,-0.757446,0.020554
Luca,D,2020-05-05 15:19:35.432 +0000,1588691975,-0.643723,-0.763443,0.026352
Luca,D,2020-05-05 15:19:35.442 +0000,1588691975,-0.629105,-0.771423,0.030685
Luca,D,2020-05-05 15:19:35.452 +0000,1588691975,-0.615433,-0.779419,0.042923
Luca,D,2020-05-05 15:19:35.461 +0000,1588691975,-0.601273,-0.781296,0.05986
Luca,D,2020-05-05 15:19:35.472 +0000,1588691975,-0.591324,-0.774628,0.070282
Luca,D,2020-05-05 15:19:35.481 +0000,1588691975,-0.594559,-0.756989,0.067505
Luca,D,2020-05-05 15:19:35.491 +0000,1588691975,-0.616302,-0.733322,0.04483
Luca,D,2020-05-05 15:19:35.501 +0000,1588691976,-0.651398,-0.711426,0.005737
Luca,D,2020-05-05 15:19:35.511 +0000,1588691976,-0.688431,-0.691956,-0.030762
Luca,D,2020-05-05 15:19:35.521 +0000,1588691976,-0.718811,-0.674774,-0.050812
Luca,D,2020-05-05 15:19:35.531 +0000,1588691976,-0.738266,-0.665604,-0.054871
Luca,D,2020-05-05 15:19:35.541 +0000,1588691976,-0.744507,-0.670731,-0.046982
Luca,D,2020-05-05 15:19:35.551 +0000,1588691976,-0.740036,-0.684875,-0.028824
Luca,D,2020-05-05 15:19:35.561 +0000,1588691976,-0.725494,-0.701523,-0.005386
Luca,D,2020-05-05 15:19:35.571 +0000,1588691976,-0.715607,-0.715668,0.017944
Luca,D,2020-05-05 15:19:35.581 +0000,1588691976,-0.71196,-0.719894,0.033234
Luca,D,2020-05-05 15:19:35.591 +0000,1588691976,-0.711624,-0.709763,0.03978
Luca,D,2020-05-05 15:19:35.601 +0000,1588691976,-0.716873,-0.689499,0.029724
Luca,D,2020-05-05 15:19:35.611 +0000,1588691976,-0.728424,-0.664474,0.012436
Luca,D,2020-05-05 15:19:35.621 +0000,1588691976,-0.741989,-0.642136,0.00174
Luca,D,2020-05-05 15:19:35.631 +0000,1588691976,-0.755875,-0.629105,-0.002548
Luca,D,2020-05-05 15:19:35.641 +0000,1588691976,-0.765091,-0.624832,-0.007019
Luca,D,2020-05-05 15:19:35.651 +0000,1588691976,-0.765564,-0.62793,-0.00882
Luca,D,2020-05-05 15:19:35.661 +0000,1588691976,-0.766434,-0.635513,-0.010254
Luca,D,2020-05-05 15:19:35.671 +0000,1588691976,-0.767258,-0.650238,-0.002914
Luca,D,2020-05-05 15:19:35.681 +0000,1588691976,-0.766998,-0.669342,0.015244
Luca,D,2020-05-05 15:19:35.691 +0000,1588691976,-0.77124,-0.684479,0.037979
Luca,D,2020-05-05 15:19:35.701 +0000,1588691976,-0.774139,-0.692368,0.063812
Luca,D,2020-05-05 15:19:35.711 +0000,1588691976,-0.776047,-0.691116,0.08606
Luca,D,2020-05-05 15:19:35.721 +0000,1588691976,-0.774277,-0.685562,0.099747
Luca,D,2020-05-05 15:19:35.731 +0000,1588691976,-0.765686,-0.680939,0.102463
Luca,D,2020-05-05 15:19:35.741 +0000,1588691976,-0.750992,-0.672714,0.092224
Luca,D,2020-05-05 15:19:35.751 +0000,1588691976,-0.732346,-0.657928,0.076645
Luca,D,2020-05-05 15:19:35.761 +0000,1588691976,-0.720047,-0.647095,0.068924
Luca,D,2020-05-05 15:19:35.771 +0000,1588691976,-0.72226,-0.642242,0.068741
Luca,D,2020-05-05 15:19:35.781 +0000,1588691976,-0.739105,-0.636658,0.0755
Luca,D,2020-05-05 15:19:35.791 +0000,1588691976,-0.75415,-0.638458,0.086716
Luca,D,2020-05-05 15:19:35.801 +0000,1588691976,-0.760986,-0.647705,0.09816
Luca,D,2020-05-05 15:19:35.811 +0000,1588691976,-0.776459,-0.668884,0.120819
Luca,D,2020-05-05 15:19:35.821 +0000,1588691976,-0.793671,-0.685318,0.136765
Luca,D,2020-05-05 15:19:35.831 +0000,1588691976,-0.805893,-0.692215,0.143616
Luca,D,2020-05-05 15:19:35.841 +0000,1588691976,-0.812363,-0.682449,0.148102
Luca,D,2020-05-05 15:19:35.851 +0000,1588691976,-0.811111,-0.655518,0.158829
Luca,D,2020-05-05 15:19:35.861 +0000,1588691976,-0.808075,-0.621948,0.167145
Luca,D,2020-05-05 15:19:35.871 +0000,1588691976,-0.812332,-0.593018,0.175522
Luca,D,2020-05-05 15:19:35.881 +0000,1588691976,-0.817978,-0.574905,0.189224
Luca,D,2020-05-05 15:19:35.891 +0000,1588691976,-0.817963,-0.567932,0.199326
Luca,D,2020-05-05 15:19:35.901 +0000,1588691976,-0.813324,-0.570526,0.19519
Luca,D,2020-05-05 15:19:35.911 +0000,1588691976,-0.8078,-0.576141,0.192047
Luca,D,2020-05-05 15:19:35.921 +0000,1588691976,-0.804337,-0.57991,0.193863
Luca,D,2020-05-05 15:19:35.931 +0000,1588691976,-0.809875,-0.576553,0.19664
